제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_분류,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
아니 바뀐 교장 어떰?,,바뀐 교장 어떰?,"삼갤러(211.234) 2025.03.21 12:00:11
조회 201 추천 4 댓글 1",추천 4,조회 201,2025.03.21 12:00:11,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=443&page=1,지역,0.37636813521385193,0.395967572927475,0.5075668096542358,0.4842528700828552,0.32918843626976013,0.6279696226119995,0.40808719396591187,0.6262515783309937,0.4375334680080414,0.4001190662384033,0.48371362686157227
기계과 현주소 ㅋㅋ,,"어캐 야자 탑클래스반에 기계과 출신이 한마리도 안보이노ㅋ
인재가 그렇게 없냐 ㅋㅋ","삼갤러(118.235) 2025.03.13 17:30:25
조회 199 추천 3 댓글 2",추천 3,조회 199,2025.03.13 17:30:25,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=440&page=1,기타 혐오,0.3754010498523712,0.4053191840648651,0.5140271186828613,0.46586477756500244,0.34691303968429565,0.5327671766281128,0.37530261278152466,0.5854230523109436,0.5142356157302856,0.42844969034194946,0.4364613890647888
전기과 명조 비틱했다. ㅋ,,앙 기모찌 ㅋ,"ㅇㅇ(58.78) 2025.02.02 02:50:17
조회 281 추천 0 댓글 5",추천 0,조회 281,2025.02.02 02:50:17,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=437&page=1,지역,0.3682100176811218,0.46478620171546936,0.4177323281764984,0.46794214844703674,0.4573017656803131,0.6422373056411743,0.4927263557910919,0.5050760507583618,0.5388116240501404,0.3645189106464386,0.4734044671058655
3일 비상계엄인데 3일만 휴교하자,,- dc official App,"ㅇㅇ 2024.12.03 23:24:08
조회 218 추천 1 댓글 2",추천 1,조회 218,2024.12.03 23:24:08,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=434&page=1,기타 혐오,0.3721371293067932,0.4374190866947174,0.49757206439971924,0.4516105353832245,0.3276384472846985,0.5843014717102051,0.3862406015396118,0.5929543972015381,0.4305541217327118,0.39702674746513367,0.41079872846603394
기계과 현실수준 어떳노,,댓글 ㄱ,"ㅇㅇ(106.101) 2024.11.12 16:41:29
조회 250 추천 1 댓글 0",추천 1,조회 250,2024.11.12 16:41:29,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=433&page=1,지역,0.38347044587135315,0.4325938820838928,0.36512017250061035,0.4750746488571167,0.3605426847934723,0.6329941749572754,0.5172041654586792,0.5841929316520691,0.5877947211265564,0.37046948075294495,0.4742109775543213
삼일고 갈까,,삼일고 갈까하는 중3인데 삼일고 진짜 좋나요,"ㅇㅇ(39.123) 2024.10.16 22:51:45
조회 357 추천 0 댓글 1",추천 0,조회 357,2024.10.16 22:51:45,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=431&page=1,지역,0.3189355134963989,0.40596911311149597,0.5302228927612305,0.4904301166534424,0.4100528955459595,0.6016780138015747,0.42616456747055054,0.600678563117981,0.5503465533256531,0.4080151915550232,0.4848847985267639
여기 포함하여 다른학교 갤러리들까지 분탕치는 김명준이라는 애는 사칭임,,예전에 여기를 포함하여 다른학교 갤러리들까지 분탕일으키고 이상한 글 올리면서 삭제하고 튀었던 사람중에 김명준이라는 이름이 가끔 보이던데 진짜 김명준이라는 사람이 한 짓이 아니라 사칭이 한 짓입니다. 실제로 김명준이라는 사람은 디시를 하는 사람이 아닙니다. 김명준이라는 이름으로 된 글과 댓글들은 전부 사칭입니다.,"삼갤러(118.235) 2024.08.31 14:24:55
조회 267 추천 1 댓글 1",추천 1,조회 267,2024.08.31 14:24:55,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=429&page=1,성소수자,0.36708202958106995,0.44419538974761963,0.5979525446891785,0.4519548714160919,0.3463037610054016,0.4829727113246918,0.3036584258079529,0.5272823572158813,0.5562700033187866,0.4840153753757477,0.4176250100135803
팔 안저리게 자는법,,"책상에서 잘때마다 팔저려 뒤질것같아서 학교 존나 때리고 싶은데 팔 안자리게 자는법 있냐.
- dc official App","삼갤러(218.155) 2024.08.28 02:37:23
조회 308 추천 1 댓글 0",추천 1,조회 308,2024.08.28 02:37:23,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=428&page=1,악플/욕설,0.38362184166908264,0.45151486992836,0.545319139957428,0.4150109589099884,0.2900526225566864,0.4564189612865448,0.3343304991722107,0.5224919319152832,0.5698159337043762,0.4444018602371216,0.3832668960094452
이 씹새기들은,,방학 때 쳐부르고 밥도 안 주네,"삼갤러(106.240) 2024.08.12 09:39:03
조회 358 추천 4 댓글 0",추천 4,조회 358,2024.08.12 09:39:03,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=426&page=1,기타 혐오,0.42398425936698914,0.42044228315353394,0.5130599737167358,0.5036031603813171,0.3671690821647644,0.5831359624862671,0.38928961753845215,0.6143035292625427,0.4752700626850128,0.42366868257522583,0.4431076943874359
삼일고에 걸레있음,,"3학년 재학하는애들중에 걸레있음 맨날 보니까
삼일상고 도서실있는 벤치에서 서성이던데
궁금하면 한번씩 보셈 ㅋ","삼갤러(121.137) 2024.07.11 21:29:54
조회 1024 추천 2 댓글 0",추천 2,조회 1024,2024.07.11 21:29:54,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=423&page=1,악플/욕설,0.40876665711402893,0.4832265377044678,0.5534651875495911,0.4057745337486267,0.29983803629875183,0.43193772435188293,0.31570979952812195,0.5112693309783936,0.5726494789123535,0.4727233350276947,0.36522024869918823
