제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
삼공 학생회평 ㅋㅋ,,줄 하나 못 세우면 어카노,"삼갤러(140.248) 2025.05.13 13:02:31
조회 146 추천 2 댓글 0",추천 2,조회 146,2025.05.13 13:02:31,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=463&page=1,0.010608608834445477,0.008545704185962677,0.008560010232031345,0.009479952976107597,0.008920823223888874,0.0069610062055289745,0.01022376213222742,0.008143570274114609,0.10953385382890701,0.8721432685852051,0.006060568615794182
학생회 있는 이유가 뭐노,,일 개못하는데 ㅋㅋ,"삼갤러(211.36) 2025.05.13 12:57:44
조회 147 추천 2 댓글 1",추천 2,조회 147,2025.05.13 12:57:44,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=462&page=1,0.013142411597073078,0.006915938574820757,0.007303057238459587,0.009238003753125668,0.009537379257380962,0.006408385932445526,0.009752695448696613,0.008798644877970219,0.10628443956375122,0.8455410599708557,0.00582532025873661
헤어져서 미련 ㅈㄴ남았는데 없애는법좀 (내공 100),,하 그립다 그리워,"삼갤러(121.167) 2025.04.06 20:43:09
조회 239 추천 0 댓글 6",추천 0,조회 239,2025.04.06 20:43:09,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=453&page=1,0.014115463010966778,0.008526543155312538,0.01008305512368679,0.016176661476492882,0.013860740698873997,0.010452808812260628,0.015435636043548584,0.008183321915566921,0.03991534188389778,0.9259419441223145,0.008273961022496223
아,,아아아아아아아ㅏ아아아아아아아ㅏ아앙,"삼갤러(211.234) 2025.04.04 15:32:09
조회 97 추천 0 댓글 0",추천 0,조회 97,2025.04.04 15:32:09,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=450&page=1,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
꼭 봐라,,뭐하러 보냐,"삼갤러(211.234) 2025.03.28 10:02:45
조회 155 추천 2 댓글 0",추천 2,조회 155,2025.03.28 10:02:45,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=449&page=1,0.012468157336115837,0.0063366759568452835,0.010443007573485374,0.008588704280555248,0.008583971299231052,0.005736800841987133,0.00796812865883112,0.0082514937967062,0.1418750137090683,0.8253561854362488,0.0056974696926772594
실시간 야붕이 현시각 김동수 발견,,발견했다 총동문회실 앞으로 와라,"삼갤러(118.235) 2025.03.26 13:33:18
조회 212 추천 0 댓글 1",추천 0,조회 212,2025.03.26 13:33:18,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=447&page=1,0.01580568589270115,0.009829995222389698,0.010944727808237076,0.01703382469713688,0.012522134929895401,0.010690690018236637,0.01550690270960331,0.00873231515288353,0.035203564912080765,0.9332217574119568,0.008668865077197552
"삼붕이들... ""이거""알고있었냐",,"우리 원래 월요일날 자율하는거 원래 정식 수업시간 아님 ㅋㅋㅋ
교장이 강제로 시키는거 ㅋㅋㅋ
- dc official App","삼갤러(211.234) 2025.03.25 08:27:50
조회 168 추천 2 댓글 0",추천 2,조회 168,2025.03.25 08:27:50,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=446&page=1,0.015719939023256302,0.007418110501021147,0.012508956715464592,0.013473180122673512,0.009809493087232113,0.007281183730810881,0.017287177965044975,0.010570145212113857,0.04893885925412178,0.91233229637146,0.007379012648016214
여기 삼일공고에서 제일 축구잘하는 과가 어디임??,,자신있는 과는 개추와 댓글 ^*^,"삼갤러(118.235) 2025.03.24 11:47:22
조회 215 추천 1 댓글 2",추천 1,조회 215,2025.03.24 11:47:22,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=445&page=1,0.06997937709093094,0.6342371106147766,0.01986733078956604,0.011680320836603642,0.03768651559948921,0.018531395122408867,0.01063841488212347,0.02080661430954933,0.040244776755571365,0.04234100133180618,0.00865976419299841
금일 7시 40분 900번 버스에서 디시본샊이 나와라,,"내가 옆자린데 디시를 보노 ㅋㅋㅋㅋ
- dc official App","삼갤러(211.234) 2025.03.24 08:20:45
조회 159 추천 1 댓글 2",추천 1,조회 159,2025.03.24 08:20:45,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=444&page=1,0.014070279896259308,0.008445571176707745,0.008790739811956882,0.006465749815106392,0.006168448366224766,0.007129268255084753,0.008251665160059929,0.008423903957009315,0.21120890974998474,0.7513035535812378,0.004845862742513418
아니 바뀐 교장 어떰?,,바뀐 교장 어떰?,"삼갤러(211.234) 2025.03.21 12:00:11
조회 201 추천 4 댓글 1",추천 4,조회 201,2025.03.21 12:00:11,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=443&page=1,0.014265569858253002,0.009259737096726894,0.024771399796009064,0.013603235594928265,0.0130349425598979,0.01165503729134798,0.02965584583580494,0.00978841818869114,0.027973463758826256,0.9166090488433838,0.00917553436011076
