제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
호시노재철,,사랑하는 너를 모듀 누낄 쓔 이써~~~~~~,"삼갤러(211.114) 2023.09.22 14:48:56
조회 280 추천 0 댓글 0",추천 0,조회 280,2023.09.22 14:48:56,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=17&page=1,0.012942170724272728,0.012151177041232586,0.012206722982227802,0.009206368587911129,0.006774602923542261,0.005004966631531715,0.009901419281959534,0.005647625308483839,0.12622936069965363,0.8251436352729797,0.005810090806335211
동수게이 씨발ㅋㅋ,,"전과목을 이동수업으로 바꿔버리노 개새끼가
- dc official App","ㅇㅇ 2023.04.13 11:04:50
조회 619 추천 3 댓글 0",추천 3,조회 619,2023.04.13 11:04:50,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=16&page=1,0.015623975545167923,0.01684659719467163,0.02318476140499115,0.011945758014917374,0.009193524718284607,0.010451516136527061,0.012604956515133381,0.03614875674247742,0.9144176840782166,0.050009164959192276,0.008784666657447815
삼일공고 가려는데 양아치많음?,,ㅇㅇ,"ㅇㅇ(222.232) 2023.03.15 21:41:27
조회 883 추천 4 댓글 2",추천 4,조회 883,2023.03.15 21:41:27,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=15&page=1,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
야자 강제라 좆같은 삼붕이면 개추ㅋㅋ,,- dc official App,"ㅇㅇ 2023.03.13 21:19:17
조회 372 추천 4 댓글 0",추천 4,조회 372,2023.03.13 21:19:17,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=14&page=1,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
내일 입학식 개좆같다,,"입학식부터 쨀생각 하는중이면 개추ㅋㅋ
- dc official App","ㅇㅇ 2023.02.28 20:05:35
조회 253 추천 0 댓글 0",추천 0,조회 253,2023.02.28 20:05:35,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=13&page=1,0.041959285736083984,0.038123708218336105,0.006144585087895393,0.006752519868314266,0.006841648370027542,0.007220881525427103,0.0037724461872130632,0.01497584767639637,0.3559846878051758,0.1974467635154724,0.003954992163926363
호두:이거.. 현빈이의 그것보다 크잖아..?,,- dc official App,"ㅇㅇ 2023.02.23 02:38:13
조회 311 추천 2 댓글 0",추천 2,조회 311,2023.02.23 02:38:13,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=12&page=1,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
젖소 수유 영상,,"https://www.youtube.com/watch?v=XUAH389pMdI&list=PLFn9a1dV43N_wTtgHrhSvCd_7i_mLJvjI
젖소년 범해버리고싶으면 ㄱㅊㅋㅋ
- dc official App","ㅇㅇ 2023.02.23 02:34:01
조회 477 추천 0 댓글 0",추천 0,조회 477,2023.02.23 02:34:01,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=10&page=1,0.019245704635977745,0.013704197481274605,0.04973040893673897,0.010037205182015896,0.007239919621497393,0.002523112343624234,0.005252060946077108,0.02285505086183548,0.42532411217689514,0.3709714412689209,0.006182202138006687
내가 죽지 못하는 이유다 응1디 년들아,,"ㅇㅇㅇㅇ예쁘당 허허허허헣ㅎ ㅓ허 ㅎ 허ㅓㅎ 허
개추좀 님들아 허헣 ㅓ허 허허 허 헣","시에스타(27.119) 2023.02.23 02:29:48
조회 333 추천 0 댓글 0",추천 0,조회 333,2023.02.23 02:29:48,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=6&page=1,0.09464811533689499,0.10618067532777786,0.03923333063721657,0.0044341483153402805,0.006233651656657457,0.006546511314809322,0.00718232337385416,0.010910656303167343,0.1161796823143959,0.2155471295118332,0.004578632302582264
이쁘면 ㄱㅊㅋㅋㅋ,,ㅇㄷㄴㅂㅌ,"ㅇㅇ(14.36) 2023.02.23 02:28:08
조회 455 추천 3 댓글 0",추천 3,조회 455,2023.02.23 02:28:08,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=5&page=1,0.018452581018209457,0.01040292251855135,0.010731964372098446,0.01820584200322628,0.013114456087350845,0.010279851034283638,0.016440417617559433,0.008643152192234993,0.03435201570391655,0.9379804730415344,0.009022099897265434
수공새끼들 불쌍하노ㅋㅋ,,"개학하면 온 화장실에서 밤꽃냄새 진동할거같으면 개추ㅋㅋ
- dc official App","ㅇㅇ 2023.02.23 02:26:56
조회 366 추천 3 댓글 0",추천 3,조회 366,2023.02.23 02:26:56,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=4&page=1,0.05772611126303673,0.18472661077976227,0.022416165098547935,0.006577035877853632,0.014894331805408001,0.006568722426891327,0.0031851259991526604,0.01888306438922882,0.4293639063835144,0.04670652374625206,0.005790625233203173
현빈이 조낸 한심하면 개추ㅋㅋ,,"하루죙일 불알이나 벅벅긁으면서 원신하는거
불알 포도봉봉으로 만들고싶노ㅋㅋ
- dc official App","ㅇㅇ 2023.02.23 02:21:08
조회 256 추천 3 댓글 0",추천 3,조회 256,2023.02.23 02:21:08,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=3&page=1,0.016915302723646164,0.06873349100351334,0.03138719126582146,0.0050860801711678505,0.009477383457124233,0.006365397945046425,0.01104098092764616,0.037739966064691544,0.8487496376037598,0.06252654641866684,0.0072826663963496685
오늘 피씨방에서 잼민이들끼리 현피 뜬 썰 푼다,,이거이거 다창들마냥 자리싸움 하고 있단 말이야 으,"마오쩌둥(27.119) 2023.02.21 01:30:50
조회 384 추천 3 댓글 1",추천 3,조회 384,2023.02.21 01:30:50,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=2&page=1,0.12327741831541061,0.15116801857948303,0.004296485800296068,0.012453516945242882,0.04373890906572342,0.005729589145630598,0.007255492731928825,0.018177732825279236,0.1499398797750473,0.129302978515625,0.006512095220386982
삼일절에 개학해서 좆같은 삼붕이면 개추ㅋㅋ,,"ㅇㄷㄴㅂㅌ
- dc official App","ㅇㅇ 2023.02.20 12:33:55
조회 277 추천 3 댓글 0",추천 3,조회 277,2023.02.20 12:33:55,https://gall.dcinside.com/mgallery/board/view/?id=samiltchschool&no=1&page=1,0.015123417600989342,0.007831775583326817,0.008873581886291504,0.015248737297952175,0.007914106361567974,0.006806531921029091,0.010943029075860977,0.007765714544802904,0.07286050170660019,0.8958154916763306,0.006455050315707922
